contract_id,customer_id,supplier_id,commodity_code,contract_type,start_date,end_date,contract_value_usd,payment_terms,delivery_terms,quality_requirements,penalty_clauses,termination_notice_days,auto_renewal,renewal_date,signed_by_customer,signed_by_supplier,contract_status,amendments_count,version
CON-03942,CUS-0235,SUP-0193,COP,Framework,2019-11-23,2022-11-22,10438989.37,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2022-10-23,true,true,expired,5,1
CON-03943,CUS-0247,SUP-0060,COP,Volume Discount,2023-07-11,2026-07-10,12721854.86,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2026-06-10,true,true,active,5,1
CON-03944,CUS-0309,SUP-0169,COP,Framework,2020-07-23,2023-07-23,5213430.84,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2023-06-23,true,true,expired,5,4
CON-03945,CUS-0025,SUP-0035,SLC,Fixed Price,2018-06-12,2021-06-11,1414766.32,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-05-12,true,true,expired,4,5
CON-03946,CUS-0174,SUP-0049,STL,Time & Materials,2015-06-18,2017-06-17,2270499.31,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2017-05-18,true,true,expired,1,4
CON-03947,CUS-0199,SUP-0186,SLC,Cost Plus,2022-03-05,2024-03-04,14676569.0,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-02-03,true,true,active,2,6
CON-03948,CUS-0061,SUP-0167,CTN,Volume Discount,2023-12-10,2026-12-09,12387351.22,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2026-11-09,true,true,active,2,4
CON-03949,CUS-0079,SUP-0008,GLS,Cost Plus,2019-07-01,2020-06-30,8601164.54,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2020-05-31,true,true,expired,4,4
CON-03950,CUS-0115,SUP-0090,CTN,Volume Discount,2023-04-23,2025-04-22,3597968.5,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2025-03-23,true,true,active,5,5
CON-03951,CUS-0090,SUP-0181,LIT,Cost Plus,2017-09-19,2019-09-19,8750494.97,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2019-08-20,true,true,expired,3,1
CON-03952,CUS-0141,SUP-0001,LIT,Volume Discount,2016-12-03,2019-12-03,3745818.38,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-11-03,true,true,expired,5,4
CON-03953,CUS-0073,SUP-0020,GLS,Fixed Price,2019-11-12,2022-11-11,2237427.53,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2022-10-12,true,true,expired,5,4
CON-03954,CUS-0228,SUP-0038,ALM,Cost Plus,2017-09-03,2018-09-03,8095868.06,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-08-04,true,true,expired,1,2
CON-03955,CUS-0282,SUP-0032,GLS,Framework,2018-04-16,2020-04-15,14072355.0,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2020-03-16,true,true,expired,3,2
CON-03956,CUS-0279,SUP-0051,NIC,Cost Plus,2021-09-08,2023-09-08,1607829.5,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2023-08-09,true,true,expired,0,6
CON-03957,CUS-0147,SUP-0099,RBR,Cost Plus,2015-08-01,2017-07-31,14440512.27,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2017-07-01,true,true,expired,5,1
CON-03958,CUS-0103,SUP-0107,PAP,Cost Plus,2022-03-09,2025-03-08,2833144.65,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2025-02-06,true,true,active,0,6
CON-03959,CUS-0198,SUP-0030,CTN,Cost Plus,2015-03-10,2017-03-09,3720590.54,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2017-02-07,true,true,expired,4,3
CON-03960,CUS-0200,SUP-0039,SEM,Fixed Price,2022-11-04,2023-11-04,11243670.27,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-10-05,true,true,expired,2,4
CON-03961,CUS-0041,SUP-0147,LIT,Time & Materials,2022-08-09,2025-08-08,13120632.38,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2025-07-09,true,true,active,2,2
CON-03962,CUS-0219,SUP-0115,RBR,Fixed Price,2021-08-20,2022-08-20,10113394.2,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2022-07-21,true,true,expired,4,5
CON-03963,CUS-0258,SUP-0131,SEM,Cost Plus,2016-03-17,2019-03-17,1062587.12,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2019-02-15,true,true,expired,5,5
CON-03964,CUS-0227,SUP-0113,SLC,Cost Plus,2023-11-10,2024-11-09,13424427.86,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2024-10-10,true,true,active,3,5
CON-03965,CUS-0207,SUP-0036,RBR,Volume Discount,2018-07-14,2020-07-13,10343334.5,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2020-06-13,true,true,expired,5,6
CON-03966,CUS-0188,SUP-0086,RBR,Time & Materials,2022-05-15,2025-05-14,473013.34,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2025-04-14,true,true,active,1,2
CON-03967,CUS-0254,SUP-0042,ALM,Cost Plus,2021-04-24,2023-04-24,1025957.75,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2023-03-25,true,true,expired,2,6
CON-03968,CUS-0297,SUP-0013,NIC,Framework,2018-10-11,2021-10-10,8556921.38,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2021-09-10,true,true,expired,5,5
CON-03969,CUS-0059,SUP-0158,CTN,Fixed Price,2022-05-04,2025-05-03,4357155.37,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2025-04-03,true,true,active,5,1
CON-03970,CUS-0222,SUP-0042,LIT,Time & Materials,2020-08-20,2023-08-20,7590334.42,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-07-21,true,true,expired,0,4
CON-03971,CUS-0313,SUP-0057,NIC,Fixed Price,2021-06-23,2023-06-23,362603.12,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-05-24,true,true,expired,5,6
CON-03972,CUS-0257,SUP-0066,CEM,Cost Plus,2020-01-20,2023-01-19,6614691.41,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2022-12-20,true,true,expired,4,5
CON-03973,CUS-0122,SUP-0196,COP,Volume Discount,2019-08-07,2022-08-06,410029.5,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2022-07-07,true,true,expired,1,6
CON-03974,CUS-0110,SUP-0077,CTN,Fixed Price,2023-11-01,2026-10-31,10885621.93,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2026-10-01,true,true,active,1,5
CON-03975,CUS-0147,SUP-0059,TIM,Fixed Price,2017-03-08,2018-03-08,1149655.25,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2018-02-06,true,true,expired,5,1
CON-03976,CUS-0284,SUP-0082,GLS,Cost Plus,2017-04-13,2018-04-13,6647199.93,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2018-03-14,true,true,expired,2,6
CON-03977,CUS-0013,SUP-0063,COP,Fixed Price,2015-11-20,2017-11-19,7327285.7,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2017-10-20,true,true,expired,2,3
CON-03978,CUS-0068,SUP-0158,CTN,Time & Materials,2021-06-04,2022-06-04,9504836.01,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2022-05-05,true,true,expired,1,5
CON-03979,CUS-0266,SUP-0093,SLC,Time & Materials,2021-04-04,2024-04-03,6291501.15,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2024-03-04,true,true,active,4,6
CON-03980,CUS-0219,SUP-0067,STL,Time & Materials,2016-05-13,2019-05-13,11203130.56,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-04-13,true,true,expired,0,4
CON-03981,CUS-0296,SUP-0160,STL,Fixed Price,2016-12-06,2018-12-06,7548065.61,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-11-06,true,true,expired,4,2
CON-03982,CUS-0123,SUP-0146,ALM,Fixed Price,2015-01-04,2018-01-03,10808988.43,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2017-12-04,true,true,expired,2,4
CON-03983,CUS-0277,SUP-0124,NIC,Fixed Price,2016-10-17,2018-10-17,10938243.39,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2018-09-17,true,true,expired,5,3
CON-03984,CUS-0285,SUP-0099,GLS,Cost Plus,2018-02-04,2021-02-03,13502562.12,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2021-01-04,true,true,expired,3,5
CON-03985,CUS-0312,SUP-0029,SLC,Volume Discount,2015-12-20,2016-12-19,11045959.47,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2016-11-19,true,true,expired,0,3
CON-03986,CUS-0027,SUP-0059,SLC,Fixed Price,2021-11-17,2024-11-16,3862973.2,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2024-10-17,true,true,active,2,1
CON-03987,CUS-0135,SUP-0042,NIC,Volume Discount,2023-08-05,2025-08-04,11105754.51,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2025-07-05,true,true,active,4,4
CON-03988,CUS-0201,SUP-0039,SEM,Framework,2021-02-21,2024-02-21,13268862.48,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2024-01-22,true,true,active,4,4
CON-03989,CUS-0129,SUP-0150,REE,Fixed Price,2015-10-01,2017-09-30,10497676.53,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2017-08-31,true,true,expired,5,5
CON-03990,CUS-0116,SUP-0010,CTN,Cost Plus,2020-11-04,2022-11-04,6363048.01,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2022-10-05,true,true,expired,5,3
CON-03991,CUS-0315,SUP-0135,SLC,Framework,2022-01-20,2023-01-20,7428574.89,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2022-12-21,true,true,expired,0,5
CON-03992,CUS-0272,SUP-0047,GLS,Volume Discount,2015-10-05,2016-10-04,9368945.22,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2016-09-04,true,true,expired,1,3
CON-03993,CUS-0313,SUP-0151,COP,Framework,2019-09-04,2020-09-03,2759625.5,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2020-08-04,true,true,expired,5,2
CON-03994,CUS-0140,SUP-0151,RBR,Cost Plus,2017-02-24,2020-02-24,13741684.42,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2020-01-25,true,true,expired,5,6
CON-03995,CUS-0025,SUP-0144,TIM,Framework,2023-03-13,2026-03-12,13465783.48,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2026-02-10,true,true,active,2,5
CON-03996,CUS-0252,SUP-0168,LIT,Fixed Price,2016-04-23,2018-04-23,7415777.73,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2018-03-24,true,true,expired,1,4
CON-03997,CUS-0271,SUP-0153,REE,Fixed Price,2019-10-12,2021-10-11,7813535.86,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-09-11,true,true,expired,2,6
CON-03998,CUS-0071,SUP-0179,LIT,Fixed Price,2017-11-10,2018-11-10,3284637.68,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-10-11,true,true,expired,0,3
CON-03999,CUS-0293,SUP-0089,REE,Cost Plus,2020-11-24,2023-11-24,3656669.93,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-10-25,true,true,expired,0,1
CON-04000,CUS-0227,SUP-0184,STL,Fixed Price,2021-08-23,2023-08-23,10283897.3,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-07-24,true,true,expired,1,3
CON-04001,CUS-0217,SUP-0003,ALM,Fixed Price,2019-09-08,2021-09-07,12815766.78,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2021-08-08,true,true,expired,1,2
CON-04002,CUS-0307,SUP-0147,TIM,Fixed Price,2021-02-10,2023-02-10,3902137.35,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-01-11,true,true,expired,4,1
CON-04003,CUS-0065,SUP-0064,CTN,Framework,2019-01-11,2021-01-10,1502107.83,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2020-12-11,true,true,expired,4,4
CON-04004,CUS-0311,SUP-0011,REE,Time & Materials,2015-06-01,2018-05-31,11075208.15,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2018-05-01,true,true,expired,0,4
CON-04005,CUS-0236,SUP-0044,SEM,Cost Plus,2022-05-16,2025-05-15,1497114.51,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2025-04-15,true,true,active,0,4
CON-04006,CUS-0138,SUP-0095,PLA,Fixed Price,2023-08-18,2026-08-17,8086492.7,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2026-07-18,true,true,active,2,3
CON-04007,CUS-0239,SUP-0037,CTN,Fixed Price,2017-06-01,2019-06-01,7794375.19,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-05-02,true,true,expired,4,1
CON-04008,CUS-0079,SUP-0136,NIC,Volume Discount,2016-07-16,2019-07-16,8512877.67,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2019-06-16,true,true,expired,5,1
CON-04009,CUS-0247,SUP-0020,CEM,Fixed Price,2018-03-05,2020-03-04,2753996.36,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2020-02-03,true,true,expired,0,2
CON-04010,CUS-0200,SUP-0125,LIT,Framework,2020-03-05,2022-03-05,12136052.07,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2022-02-03,true,true,expired,4,6
CON-04011,CUS-0221,SUP-0081,PAP,Volume Discount,2017-03-16,2019-03-16,11921692.07,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2019-02-14,true,true,expired,5,3
CON-04012,CUS-0245,SUP-0171,NIC,Cost Plus,2016-11-22,2018-11-22,9547425.39,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2018-10-23,true,true,expired,3,2
CON-04013,CUS-0313,SUP-0043,LIT,Fixed Price,2015-06-16,2016-06-15,9870355.19,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2016-05-16,true,true,expired,4,6
CON-04014,CUS-0084,SUP-0070,SEM,Time & Materials,2019-09-13,2022-09-12,2297695.51,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2022-08-13,true,true,expired,4,6
CON-04015,CUS-0001,SUP-0017,LIT,Cost Plus,2022-05-19,2023-05-19,7531506.96,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2023-04-19,true,true,expired,0,4
CON-04016,CUS-0134,SUP-0203,ALM,Fixed Price,2022-12-13,2023-12-13,7002993.6,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-11-13,true,true,expired,4,3
CON-04017,CUS-0080,SUP-0030,STL,Fixed Price,2021-09-13,2023-09-13,4273412.38,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2023-08-14,true,true,expired,5,3
CON-04018,CUS-0146,SUP-0171,CEM,Volume Discount,2019-07-07,2021-07-06,8968784.96,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-06-06,true,true,expired,5,5
CON-04019,CUS-0169,SUP-0143,CTN,Framework,2017-12-08,2019-12-08,3369161.73,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-11-08,true,true,expired,5,3
CON-04020,CUS-0085,SUP-0081,PAP,Framework,2015-05-09,2016-05-08,10685071.56,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2016-04-08,true,true,expired,2,2
CON-04021,CUS-0223,SUP-0041,LIT,Cost Plus,2016-10-10,2018-10-10,8971799.81,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-09-10,true,true,expired,3,3
CON-04022,CUS-0014,SUP-0136,LIT,Fixed Price,2017-11-03,2018-11-03,11912386.78,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-10-04,true,true,expired,5,2
CON-04023,CUS-0172,SUP-0160,SEM,Fixed Price,2019-07-04,2020-07-03,12628789.56,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2020-06-03,true,true,expired,2,1
CON-04024,CUS-0062,SUP-0114,CEM,Fixed Price,2022-07-24,2024-07-23,6396501.49,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-06-23,true,true,active,1,6
CON-04025,CUS-0165,SUP-0070,CEM,Time & Materials,2017-05-05,2018-05-05,9216267.6,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2018-04-05,true,true,expired,4,6
CON-04026,CUS-0165,SUP-0143,GLS,Fixed Price,2019-10-18,2021-10-17,935721.97,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2021-09-17,true,true,expired,4,3
CON-04027,CUS-0242,SUP-0116,CTN,Volume Discount,2016-03-11,2017-03-11,6835728.16,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2017-02-09,true,true,expired,5,2
CON-04028,CUS-0051,SUP-0016,COP,Fixed Price,2016-05-10,2019-05-10,14308948.51,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2019-04-10,true,true,expired,4,1
CON-04029,CUS-0230,SUP-0046,ALM,Fixed Price,2016-10-20,2018-10-20,10311761.87,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2018-09-20,true,true,expired,2,5
CON-04030,CUS-0271,SUP-0096,SLC,Volume Discount,2016-10-04,2017-10-04,10075882.08,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2017-09-04,true,true,expired,3,1
CON-04031,CUS-0308,SUP-0139,RBR,Time & Materials,2023-06-05,2025-06-04,5143766.42,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2025-05-05,true,true,active,5,3
CON-04032,CUS-0070,SUP-0121,ALM,Fixed Price,2015-06-10,2017-06-09,9343858.79,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2017-05-10,true,true,expired,5,3
CON-04033,CUS-0196,SUP-0161,SLC,Fixed Price,2020-01-04,2021-01-03,12487953.05,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2020-12-04,true,true,expired,1,5
CON-04034,CUS-0316,SUP-0072,SLC,Cost Plus,2016-11-02,2017-11-02,7048348.43,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2017-10-03,true,true,expired,4,1
CON-04035,CUS-0067,SUP-0102,SLC,Fixed Price,2023-09-15,2024-09-14,8512381.75,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-08-15,true,true,active,5,2
CON-04036,CUS-0287,SUP-0032,REE,Time & Materials,2016-08-02,2017-08-02,14003482.11,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2017-07-03,true,true,expired,3,3
CON-04037,CUS-0286,SUP-0025,CTN,Cost Plus,2020-05-25,2023-05-25,14368870.5,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-04-25,true,true,expired,4,2
CON-04038,CUS-0183,SUP-0112,SLC,Cost Plus,2015-11-18,2018-11-17,10577382.37,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2018-10-18,true,true,expired,1,4
CON-04039,CUS-0162,SUP-0179,TIM,Fixed Price,2018-02-15,2021-02-14,10373675.43,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-01-15,true,true,expired,4,3
CON-04040,CUS-0171,SUP-0197,CTN,Volume Discount,2021-10-11,2024-10-10,14426208.19,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-09-10,true,true,active,3,1
CON-04041,CUS-0153,SUP-0007,REE,Fixed Price,2020-03-16,2021-03-16,5412509.21,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2021-02-14,true,true,expired,2,2
CON-04042,CUS-0165,SUP-0061,SLC,Fixed Price,2021-01-02,2022-01-02,12670108.42,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-12-03,true,true,expired,1,1
CON-04043,CUS-0061,SUP-0041,CEM,Cost Plus,2019-05-24,2020-05-23,13317057.26,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2020-04-23,true,true,expired,5,1
CON-04044,CUS-0236,SUP-0195,CEM,Time & Materials,2019-10-14,2021-10-13,3721605.69,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-09-13,true,true,expired,4,2
CON-04045,CUS-0318,SUP-0038,SEM,Cost Plus,2021-10-02,2023-10-02,5337012.94,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-09-02,true,true,expired,3,3
CON-04046,CUS-0131,SUP-0044,TIM,Fixed Price,2021-07-19,2022-07-19,10638081.27,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2022-06-19,true,true,expired,1,5
CON-04047,CUS-0302,SUP-0143,TIM,Fixed Price,2022-04-18,2025-04-17,14027317.24,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2025-03-18,true,true,active,1,2
CON-04048,CUS-0199,SUP-0037,PLA,Volume Discount,2023-07-10,2024-07-09,5009059.1,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-06-09,true,true,active,3,4
CON-04049,CUS-0229,SUP-0066,PAP,Cost Plus,2018-12-02,2021-12-01,10741261.51,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-11-01,true,true,expired,4,5
CON-04050,CUS-0011,SUP-0204,LIT,Fixed Price,2022-01-09,2025-01-08,11404192.78,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-12-09,true,true,active,4,6
CON-04051,CUS-0112,SUP-0048,SEM,Volume Discount,2016-09-01,2018-09-01,2554891.63,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2018-08-02,true,true,expired,0,3
CON-04052,CUS-0244,SUP-0170,SLC,Time & Materials,2016-03-21,2017-03-21,4991104.04,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2017-02-19,true,true,expired,4,6
CON-04053,CUS-0141,SUP-0043,REE,Fixed Price,2021-07-05,2024-07-04,9792642.27,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2024-06-04,true,true,active,0,5
CON-04054,CUS-0161,SUP-0161,CTN,Time & Materials,2015-02-17,2016-02-17,2352601.03,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2016-01-18,true,true,expired,3,5
CON-04055,CUS-0305,SUP-0132,LIT,Time & Materials,2015-01-04,2017-01-03,13765142.92,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2016-12-04,true,true,expired,5,5
CON-04056,CUS-0227,SUP-0197,CTN,Volume Discount,2016-03-25,2019-03-25,4858230.66,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2019-02-23,true,true,expired,4,2
CON-04057,CUS-0027,SUP-0085,LIT,Fixed Price,2020-06-24,2021-06-24,10003345.19,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2021-05-25,true,true,expired,1,4
CON-04058,CUS-0208,SUP-0021,STL,Time & Materials,2022-01-07,2023-01-07,10027726.3,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2022-12-08,true,true,expired,3,5
CON-04059,CUS-0224,SUP-0097,CEM,Fixed Price,2022-08-25,2024-08-24,11072532.95,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-07-25,true,true,active,2,1
CON-04060,CUS-0037,SUP-0053,CEM,Fixed Price,2017-08-22,2018-08-22,13627727.31,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2018-07-23,true,true,expired,5,5
CON-04061,CUS-0269,SUP-0071,CTN,Volume Discount,2017-06-08,2019-06-08,2882594.48,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2019-05-09,true,true,expired,1,3
CON-04062,CUS-0175,SUP-0168,LIT,Fixed Price,2019-05-22,2020-05-21,159028.18,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2020-04-21,true,true,expired,0,4
CON-04063,CUS-0037,SUP-0039,PLA,Fixed Price,2021-03-14,2024-03-13,2820485.3,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-02-12,true,true,active,1,5
CON-04064,CUS-0048,SUP-0020,TIM,Volume Discount,2016-07-06,2018-07-06,7560972.45,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2018-06-06,true,true,expired,3,4
